target_delay_min,mean_recent_delay
29.120848,19.383230209350586
22.140291,19.746179580688477
0.0,7.227174282073975
6.6478977,7.020153045654297
27.800669,24.78346061706543
5.353009,9.001818656921387
41.28758,38.515071868896484
9.155457,9.78630542755127
17.72307,13.578252792358398
38.362423,42.47193908691406
16.464731,8.004599571228027
8.027877,4.813338756561279
21.812998,19.31423568725586
3.2585318,7.999757289886475
15.908308,18.464162826538086
15.993384,10.213055610656738
0.0,4.311463832855225
19.036713,20.628299713134766
4.31238,5.022109031677246
14.791604,8.443668365478516
0.33453277,1.5541281700134277
2.2126842,6.1429290771484375
11.1892805,6.138339042663574
4.340077,6.756178855895996
16.913658,11.876778602600098
37.14139,38.53567886352539
7.21201,7.452705383300781
29.345953,26.241647720336914
13.981215,10.727734565734863
10.052542,14.232376098632812
1.5511025,10.570039749145508
10.050858,10.299089431762695
16.844473,15.349933624267578
22.959518,13.770243644714355
9.271672,7.672947883605957
38.965294,42.76664733886719
11.057306,8.2154541015625
19.370493,20.55538558959961
7.9739313,8.166935920715332
8.067665,10.127882957458496
14.087807,10.569452285766602
21.407288,17.205224990844727
19.630518,24.41889762878418
11.080106,8.410942077636719
5.9675756,2.0488767623901367
46.816807,46.51155090332031
13.10341,11.545722961425781
46.72556,45.96236038208008
0.0,3.3578174114227295
17.6361,20.132347106933594
5.0605407,6.443346977233887
29.001661,32.220550537109375
6.0093966,6.4090046882629395
36.480778,39.412841796875
3.5234096,2.578026056289673
1.1596113,1.36119544506073
14.567103,10.992349624633789
6.1230497,13.698846817016602
29.181454,22.8082275390625
12.264609,10.554034233093262
17.439049,11.603371620178223
34.21033,36.52227783203125
15.078685,21.473098754882812
20.12403,21.222755432128906
11.467872,8.833213806152344
1.5591089,4.954343318939209
11.412046,13.774502754211426
1.3888876,2.751575469970703
4.392206,1.818462610244751
0.0,1.4519476890563965
1.9842942,3.561947822570801
11.635734,17.014698028564453
1.7857116,2.9236714839935303
27.390165,21.828384399414062
17.567871,11.671792984008789
28.979074,24.549829483032227
23.82502,23.26117706298828
2.3054967,0.0
6.8853607,13.477470397949219
4.0204625,4.321927070617676
24.698034,23.05233383178711
19.907007,21.6600399017334
6.074026,2.0488691329956055
24.719069,22.077621459960938
0.0,3.155470609664917
9.1247015,11.433701515197754
11.727295,17.378782272338867
5.7332044,4.749532222747803
12.051683,14.85471248626709
0.0,2.1143202781677246
0.41312557,4.200216293334961
5.037892,14.248499870300293
0.0,1.6336842775344849
42.24819,40.1790657043457
22.065718,21.075681686401367
9.402835,15.382159233093262
41.60322,42.0313720703125
21.274931,16.171314239501953
12.27878,10.635176658630371
1.5842117,0.9992266893386841
16.878542,10.02856731414795
6.694549,4.140870571136475
3.490445,2.5576326847076416
15.561561,21.081829071044922
0.0,1.5961852073669434
23.794409,20.04601287841797
5.6745677,6.753835678100586
25.927767,21.780099868774414
9.957659,9.776067733764648
6.5763664,5.837664604187012
11.990201,11.281089782714844
15.303441,15.59293270111084
16.0363,4.315685272216797
33.997696,33.380958557128906
2.4757729,6.19723653793335
2.6923907,4.577685832977295
9.618311,7.909717082977295
7.9016175,10.359270095825195
44.325886,37.07970428466797
1.8264579,1.7609018087387085
41.06653,43.474098205566406
13.232667,12.610552787780762
0.0,5.712718963623047
1.997206,1.7220470905303955
28.401886,23.771080017089844
4.515383,12.945866584777832
34.99854,28.205245971679688
24.531513,19.967803955078125
9.31009,9.924967765808105
27.006004,26.79581642150879
41.128647,47.703189849853516
35.19456,27.017261505126953
2.065792,6.4599714279174805
10.595694,15.437973022460938
2.4822042,9.16143798828125
9.634825,15.596324920654297
42.850574,40.81675338745117
49.881973,43.46907043457031
1.284435,1.4268962144851685
49.918236,43.360618591308594
0.0,4.681225299835205
16.677773,13.64179801940918
1.3705771,1.1919257640838623
23.35866,21.167076110839844
10.99159,9.379260063171387
14.358552,11.689520835876465
36.698017,40.655723571777344
12.28916,6.768320083618164
20.361301,17.35732650756836
13.023231,19.21306037902832
38.467213,27.479595184326172
24.630112,20.535755157470703
30.912218,26.53797149658203
39.33127,42.317073822021484
44.66091,46.28193664550781
24.24162,31.592205047607422
12.302021,5.399388790130615
22.80621,20.470428466796875
44.30093,41.48439407348633
35.288242,35.77653121948242
11.799551,15.525049209594727
16.339037,17.4249267578125
0.0,1.6171376705169678
13.668541,9.980644226074219
5.047368,3.9248545169830322
24.10254,20.08445167541504
4.4045506,4.512220859527588
23.05936,18.75605583190918
8.34973,7.76223087310791
18.911976,21.75572395324707
17.866714,16.681413650512695
11.108393,7.0174241065979
22.060812,17.43905258178711
2.144433,5.276686668395996
6.9847307,13.304777145385742
17.80556,17.101757049560547
22.506758,17.230085372924805
41.51614,41.78734588623047
29.474548,26.85609245300293
7.972037,6.668029308319092
5.1488323,10.223361015319824
8.988941,8.59764289855957
4.8855157,2.9430644512176514
18.698065,19.26835823059082
31.564413,25.619482040405273
17.846445,19.55913734436035
9.903832,1.7079848051071167
15.098351,12.77717399597168
21.635168,20.208229064941406
11.584296,10.187355041503906
15.046576,12.13556957244873
24.881441,19.232383728027344
14.7125635,8.825271606445312
37.546154,36.430702209472656
5.3297234,7.735736846923828
3.5539782,5.969181060791016
5.8176026,4.85868501663208
7.4558935,10.436771392822266
47.821026,42.683353424072266
7.8931828,9.133913040161133
5.621288,8.362568855285645
49.40273,44.19176483154297
22.303312,18.89351463317871
16.359594,11.856468200683594
20.910719,19.780269622802734
20.282331,15.141338348388672
23.624205,16.46296501159668
4.975124,5.306500434875488
3.2051785,7.232120037078857
26.134338,22.654401779174805
11.647565,19.188621520996094
3.392902,3.3287901878356934
5.1059422,5.9233317375183105
19.26283,9.18718147277832
2.5664825,3.8635621070861816
44.87075,43.71728515625
2.2164202,2.7357640266418457
3.38486,2.8413853645324707
9.187573,15.824939727783203
5.738666,3.0373406410217285
18.038158,17.660062789916992
21.242802,6.758835315704346
19.45705,15.718624114990234
22.930052,19.96514320373535
38.45351,39.78127670288086
10.890271,9.954915046691895
11.872003,17.95793914794922
0.6062038,0.8077903389930725
10.37331,14.049677848815918
3.8343437,10.082619667053223
0.99306434,3.6863789558410645
15.906303,19.37079429626465
16.447966,15.140172004699707
36.941826,31.367233276367188
48.943527,44.03654098510742
9.103136,5.275229454040527
12.897518,16.952564239501953
10.605266,9.377300262451172
14.74332,5.75486421585083
4.9662256,5.436174392700195
13.162249,7.0713090896606445
19.80289,18.888532638549805
4.8655977,5.885801792144775
13.876331,10.465178489685059
13.214136,6.673035621643066
10.80669,12.755465507507324
24.639225,18.50831413269043
8.090499,8.853307723999023
6.4604926,8.712220191955566
44.77646,46.415077209472656
14.553032,9.242655754089355
1.0258889,1.7573875188827515
15.643499,10.092466354370117
5.050163,4.778870582580566
24.545185,16.37751007080078
6.5794206,7.727194786071777
1.9308275,3.269561767578125
1.500051,1.0222032070159912
43.544743,46.22517395019531
34.041714,35.955448150634766
5.876792,8.084410667419434
17.677937,11.269150733947754
11.886756,8.81899642944336
8.26688,11.317824363708496
2.6602557,5.054197788238525
21.924225,18.024213790893555
5.174112,3.3111398220062256
20.462942,14.324190139770508
1.1718153,4.230335712432861
0.8067525,2.473363161087036
12.775734,7.5315937995910645
39.65374,42.314998626708984
5.81928,10.543492317199707
6.6898212,6.039173603057861
9.710535,12.6821928024292
7.6433473,8.083059310913086
2.9606688,1.0174942016601562
0.0,3.5806336402893066
0.0,2.7519006729125977
2.457739,1.4951075315475464
6.446575,5.437093734741211
3.7044644,0.49305668473243713
25.89022,19.946752548217773
15.165633,17.751314163208008
41.859894,44.36668014526367
18.958958,14.477876663208008
13.79644,15.717092514038086
13.169693,14.954913139343262
23.581781,23.995058059692383
18.015354,12.559907913208008
4.1776786,7.743821620941162
47.454456,45.158958435058594
8.529643,10.01443099975586
12.899921,7.117368221282959
2.204734,5.011763095855713
5.642483,7.330636024475098
19.643934,15.859238624572754
4.0848594,4.235676288604736
10.593387,5.424323081970215
20.337782,22.893661499023438
0.0,3.467069625854492
16.462248,7.331784725189209
0.0,1.8149793148040771
14.282867,17.470842361450195
20.159323,23.058778762817383
11.597873,5.649992942810059
40.956024,45.13188934326172
21.973335,17.688919067382812
19.07502,9.600512504577637
12.601537,10.62821102142334
44.57536,42.33022689819336
2.3226666,0.828513503074646
4.7574215,2.219637870788574
24.264292,22.230318069458008
24.26557,24.576351165771484
9.808542,9.81308650970459
26.145906,23.178184509277344
1.5083989,3.7493958473205566
7.4376636,5.972323417663574
9.900356,6.503273010253906
18.108047,20.72429084777832
0.0,3.6640546321868896
10.367727,5.393739700317383
17.080555,20.333148956298828
8.580207,2.2271406650543213
7.237532,7.891912937164307
37.575607,36.39044189453125
7.473592,6.715414524078369
10.873375,11.242220878601074
21.353708,15.445870399475098
0.84849626,0.7319082021713257
4.9873686,2.949756383895874
10.372425,9.474516868591309
11.888887,10.379719734191895
45.173244,41.8448486328125
0.4808427,1.1833515167236328
19.331839,17.985776901245117
5.654749,9.548128128051758
16.02977,19.41082191467285
6.737448,9.543906211853027
32.412655,34.97270584106445
25.173824,22.674137115478516
37.714455,38.33088684082031
45.933163,44.724342346191406
9.776426,5.471438407897949
14.676118,8.98293685913086
24.949032,21.52277374267578
4.6833463,10.317252159118652
26.2556,22.783443450927734
0.0,0.6097928881645203
7.0692267,6.175126075744629
12.781656,18.505687713623047
13.938209,12.50023078918457
22.167572,21.69303321838379
11.292188,10.415436744689941
19.383741,18.571697235107422
18.31315,18.41812515258789
3.4088979,10.77160358428955
4.0231323,1.9278466701507568
16.85565,18.391769409179688
3.5698962,1.0378873348236084
32.796154,22.124282836914062
4.082847,1.8777315616607666
5.555033,7.888635158538818
9.560765,12.51376724243164
16.27998,18.588937759399414
3.7617526,4.8299784660339355
15.656965,14.26615047454834
0.0,6.974861145019531
18.922256,14.714420318603516
15.623475,17.610170364379883
47.41032,42.2116584777832
0.3788759,0.7248808145523071
24.396013,19.322418212890625
15.909077,17.258243560791016
45.121933,47.43599319458008
11.723165,8.665931701660156
9.686674,4.642328262329102
2.1691382,1.5240851640701294
54.230457,52.11337661743164
37.859177,36.12295913696289
0.0,2.9984841346740723
22.578959,21.50967025756836
4.61502,5.0634074211120605
15.000521,18.446300506591797
5.5686297,4.194950580596924
0.0,5.3254008293151855
9.874976,7.335437774658203
1.4537815,3.0421953201293945
17.984455,20.66563606262207
2.3314278,3.807521343231201
16.348614,9.826681137084961
5.6561995,6.7043232917785645
36.32679,36.64141082763672
1.3751359,2.865691661834717
25.291803,23.095016479492188
11.9784155,10.903892517089844
36.156216,38.37401580810547
10.564687,7.39124059677124
8.7513485,13.31752872467041
18.1209,14.289839744567871
14.694497,9.293096542358398
7.9826164,4.759125232696533
0.0,0.8275057673454285
15.060371,17.076364517211914
16.040077,10.695304870605469
14.1394,15.758886337280273
19.838566,6.364676475524902
27.487787,25.698652267456055
4.2335668,8.328234672546387
4.677652,5.9792890548706055
15.764619,17.68798065185547
11.469243,9.903424263000488
58.755062,49.506900787353516
20.771305,18.605945587158203
12.140214,8.09043025970459
23.233147,20.830928802490234
20.32893,19.573335647583008
16.880257,16.21258544921875
30.083002,24.295211791992188
11.29485,10.817323684692383
3.1357706,8.175308227539062
21.716078,20.895145416259766
3.9241598,1.2943601608276367
43.417553,41.663787841796875
10.487613,8.1145658493042
9.523325,7.65571928024292
46.215317,46.59816360473633
5.7206297,7.348112106323242
6.050012,6.696533679962158
30.429811,21.11651611328125
5.161745,2.3014917373657227
0.3422278,0.7727604508399963
19.719063,16.740846633911133
0.0,1.6791397333145142
0.0,4.069295883178711
26.10348,18.74141502380371
4.968511,5.164473056793213
6.140253,3.1699626445770264
24.187737,22.83085823059082
43.89317,41.50029754638672
49.39311,42.07223892211914
45.946182,43.429466247558594
40.883194,40.525203704833984
3.5461247,2.523956775665283
15.946215,10.166787147521973
2.7414277,2.0162670612335205
11.462658,8.721981048583984
16.714993,18.624374389648438
17.377214,19.64605712890625
16.490242,10.849137306213379
12.042626,9.052955627441406
37.142895,33.74753189086914
24.265224,24.787601470947266
17.740429,19.148143768310547
5.4650364,8.439953804016113
6.7543573,8.193546295166016
31.1786,26.708965301513672
14.615988,15.894661903381348
14.221241,10.306169509887695
11.075462,11.328964233398438
16.360601,14.876768112182617
2.2999232,4.347376346588135
5.0734057,9.129578590393066
13.856406,11.705431938171387
10.273512,12.596189498901367
44.228592,48.29331970214844
29.730259,24.638526916503906
12.201187,8.798460006713867
19.505367,13.499482154846191
8.776236,8.342450141906738
23.197834,23.031356811523438
10.468688,11.518506050109863
1.5189264,2.8142786026000977
24.65858,15.184086799621582
15.599339,14.543269157409668
14.459403,10.541380882263184
12.133442,19.488332748413086
0.0,2.0896167755126953
36.951797,38.60529708862305
6.8552794,7.95290994644165
0.0,1.7088706493377686
3.432232,1.9352220296859741
4.657402,1.742629051208496
18.19069,20.801555633544922
41.018974,39.712860107421875
14.297802,22.756271362304688
7.5501065,15.398452758789062
19.30164,20.304502487182617
21.070251,24.189971923828125
7.186686,9.471683502197266
5.8602633,1.7826207876205444
5.995508,7.354269981384277
27.17352,16.764616012573242
15.452335,11.86851692199707
22.68637,15.928954124450684
21.55299,23.869657516479492
12.439246,15.824566841125488
36.716515,37.32066345214844
0.0,2.9200656414031982
10.644669,4.847571849822998
3.2087429,4.258190631866455
38.413147,41.713417053222656
26.74146,25.135202407836914
2.7940803,7.272326946258545
8.261633,5.209944248199463
15.747223,11.625083923339844
33.547173,38.29131317138672
3.1410873,1.2672216892242432
16.490892,16.388221740722656
13.251174,12.209982872009277
51.454155,43.05328369140625
4.895564,1.6637128591537476
37.09301,38.44294738769531
27.455256,22.45250129699707
27.301592,18.5640811920166
12.122467,15.384550094604492
7.0269566,7.8904948234558105
2.1185567,3.7821664810180664
8.529645,14.728050231933594
25.630135,22.14278793334961
13.551041,9.408032417297363
35.861107,26.436052322387695
13.527159,12.786348342895508
45.087593,45.92721176147461
0.0,5.0631632804870605
3.254045,5.426660060882568
38.31251,36.39792251586914
18.787605,17.268089294433594
0.76672435,3.9030871391296387
19.303907,21.984291076660156
12.789021,18.918426513671875
0.19316809,5.822610855102539
2.206214,6.128271579742432
21.932405,18.02384376525879
0.9305888,2.0193822383880615
18.09011,8.76228141784668
45.4071,41.213478088378906
3.3674963,3.755296468734741
4.6796517,5.97949743270874
14.263051,17.40216827392578
18.902414,20.266948699951172
2.6349854,1.0748953819274902
3.4100487,3.275926113128662
2.4834385,4.981242656707764
0.96604073,1.8177343606948853
0.7690358,5.525780200958252
24.685627,23.719959259033203
0.0,2.3766322135925293
14.737309,13.630911827087402
6.0880976,6.794095993041992
24.48089,22.634103775024414
24.01522,17.564210891723633
22.241114,17.795703887939453
10.100244,8.775460243225098
0.71138674,0.564998209476471
25.644041,24.733272552490234
18.959063,17.16819190979004
22.845861,18.17911720275879
2.0024033,0.6608152389526367
9.678357,8.852764129638672
8.820549,5.34587287902832
16.69291,12.01258373260498
6.2520647,8.349766731262207
1.3753486,1.9454314708709717
0.0,3.1595637798309326
1.5190675,0.8405859470367432
9.591417,9.205316543579102
12.024724,16.767364501953125
8.604564,5.836454391479492
20.160795,11.322041511535645
53.220184,51.7884521484375
33.355606,24.632015228271484
14.638839,10.079055786132812
33.35021,37.83055877685547
5.1784716,6.097517490386963
27.970472,36.69795608520508
6.5556197,6.475405216217041
22.666946,18.63991355895996
15.775776,15.52560043334961
14.703933,7.71241569519043
12.955151,10.356739044189453
22.14743,20.003141403198242
13.786281,11.838865280151367
12.349719,16.427949905395508
5.7815456,0.8553953170776367
11.055727,9.57054615020752
0.8448406,1.6546883583068848
5.0154495,0.81534343957901
12.3455305,13.032291412353516
29.05471,20.362079620361328
36.26792,34.957210540771484
25.28468,18.735795974731445
16.524069,16.744020462036133
2.4485383,4.882373332977295
46.483196,44.3231201171875
0.0,1.9219697713851929
42.8166,42.69253921508789
26.78112,18.87967300415039
2.1668155,1.4085235595703125
40.102596,39.390419006347656
52.32646,46.45027160644531
8.914205,7.39593505859375
47.821335,38.42900085449219
0.0,1.178376317024231
10.531762,13.921182632446289
9.305712,12.808902740478516
30.209373,22.179752349853516
6.593941,5.857907295227051
11.867197,11.237966537475586
1.8891249,1.0371313095092773
42.046455,45.548885345458984
37.87048,36.30525588989258
28.54334,33.934303283691406
6.011677,8.019087791442871
15.825064,20.168495178222656
14.68787,17.732563018798828
6.9851933,8.139906883239746
6.693701,2.5545287132263184
4.5257025,2.620823860168457
9.434828,6.1844072341918945
13.98146,17.44788932800293
0.0,0.6544708013534546
35.466164,34.114192962646484
1.9401172,1.2466689348220825
10.953706,19.469255447387695
25.012957,20.43511962890625
5.3161016,9.3164701461792
30.570913,26.88853645324707
2.9280434,5.832305908203125
6.0920258,6.9622802734375
10.109672,9.215791702270508
7.1379676,3.9954798221588135
0.0,2.2930116653442383
9.398733,13.362683296203613
9.616221,7.003544807434082
20.15669,15.045631408691406
0.3767988,4.961957931518555
0.0,0.6474300026893616
14.863448,17.1833553314209
3.5825458,9.140761375427246
14.10578,16.9840145111084
46.064896,41.599029541015625
6.745257,11.14465045928955
3.2370925,4.15983247756958
7.82504,3.316326141357422
12.860589,11.81299114227295
0.37243173,2.8777127265930176
13.897282,19.286745071411133
18.37049,19.248619079589844
26.378054,24.982830047607422
11.00922,15.463702201843262
38.74167,39.460052490234375
38.45498,41.81013488769531
24.553917,23.789234161376953
16.654009,13.406864166259766
18.662994,14.521065711975098
6.455936,9.091526985168457
4.3860745,10.816008567810059
22.248413,22.25052833557129
0.0,6.0910139083862305
11.938605,14.589021682739258
30.199644,40.791561126708984
18.57572,13.0934419631958
1.8969269,0.49963071942329407
4.6794925,3.9566378593444824
4.124838,3.571118116378784
0.0,1.1886954307556152
43.16523,37.7437858581543
43.653984,44.15751647949219
21.216457,18.808813095092773
28.49948,22.455394744873047
0.0,2.13348650932312
42.733242,46.204036712646484
17.49162,19.049665451049805
39.48264,43.29354476928711
44.398598,45.7059326171875
20.298967,20.68696403503418
52.191628,45.31555938720703
2.800515,1.8761025667190552
10.259915,15.318419456481934
0.85498464,5.080280780792236
37.97312,40.307952880859375
7.9760256,5.3928542137146
12.022831,5.357882022857666
23.497646,18.328746795654297
39.832245,38.057411193847656
8.023123,13.884224891662598
1.9583329,2.7928547859191895
13.196412,3.6077988147735596
0.7898823,2.545177936553955
15.357577,13.835899353027344
20.234875,14.576818466186523
12.830964,13.836776733398438
2.4967196,3.499133825302124
18.783958,16.45501136779785
37.350895,36.148929595947266
28.988375,16.235103607177734
13.350436,10.578096389770508
21.719667,20.670026779174805
2.8871167,6.796599388122559
6.575421,3.967729091644287
18.438375,19.606956481933594
15.189899,9.366246223449707
0.0,2.0891618728637695
12.244743,14.04491901397705
